s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 3.7901894E+001, 1.2499564E+001,-3.7177858E+000,-1.9898858E+000,-1.4676852E+000, 2.5659744E-003, 0.0000000E+000, 0.0000000E+000, 5.2875432E+000, 5.3267731E+000, 6.5707755E-004, 6.5707755E-004
 3.8045357E+001, 1.2499637E+001,-3.0123461E+000,-1.9792300E+000,-1.4747770E+000, 2.5653406E-003, 0.0000000E+000, 0.0000000E+000, 5.2646394E+000, 6.0358492E+000, 6.5707755E-004, 6.5707755E-004
 3.8188820E+001, 1.2499619E+001,-3.3283152E+000,-1.9794364E+000,-1.4822789E+000, 2.5645394E-003, 0.0000000E+000, 0.0000000E+000, 5.9799065E+000, 5.7121535E+000, 6.5707755E-004, 6.5707755E-004
 3.8332287E+001, 1.2499839E+001,-3.4680538E+000,-1.9686311E+000,-1.4898388E+000, 2.5640559E-003, 0.0000000E+000, 0.0000000E+000, 5.6579629E+000, 5.5758795E+000, 6.5707755E-004, 6.5707755E-004
 3.8475750E+001, 1.2499935E+001,-3.5524909E+000,-1.9505303E+000,-1.4960734E+000, 2.5636588E-003, 0.0000000E+000, 0.0000000E+000, 5.5231024E+000, 5.5034043E+000, 6.5707755E-004, 6.5707755E-004
 3.8619213E+001, 1.2500002E+001,-3.6094176E+000,-1.9273210E+000,-1.5151368E+000, 2.5633658E-003, 0.0000000E+000, 0.0000000E+000, 5.4458105E+000, 5.4506895E+000, 6.5707755E-004, 6.5707755E-004
 3.8762676E+001, 1.2500092E+001,-3.6472712E+000,-1.9038701E+000,-1.5169870E+000, 2.5632773E-003, 0.0000000E+000, 0.0000000E+000, 5.3965659E+000, 5.4345269E+000, 6.5707755E-004, 6.5707755E-004
 3.8906139E+001, 1.2500220E+001,-3.6744345E+000,-1.8851379E+000,-1.5300909E+000, 2.5634726E-003, 0.0000000E+000, 0.0000000E+000, 5.3708947E+000, 5.4131204E+000, 6.5707755E-004, 6.5707755E-004
 3.9049603E+001, 1.2500342E+001,-3.6813797E+000,-1.8743047E+000,-1.5392893E+000, 2.5639354E-003, 0.0000000E+000, 0.0000000E+000, 5.3414099E+000, 5.4079324E+000, 6.5707755E-004, 6.5707755E-004
 3.9193069E+001, 1.2500434E+001,-3.6718406E+000,-1.8763496E+000,-1.5481355E+000, 2.5646333E-003, 0.0000000E+000, 0.0000000E+000, 5.3278859E+000, 5.4066725E+000, 6.5707755E-004, 6.5707755E-004
 3.9336533E+001, 1.2500478E+001,-3.6530210E+000,-1.8891736E+000,-1.5509865E+000, 2.5654464E-003, 0.0000000E+000, 0.0000000E+000, 5.3181756E+000, 5.4098620E+000, 6.5707755E-004, 6.5707755E-004
 3.9479996E+001, 1.2500479E+001,-3.6265819E+000,-1.9116191E+000,-1.5567284E+000, 2.5662685E-003, 0.0000000E+000, 0.0000000E+000, 5.3109849E+000, 5.4081164E+000, 6.5707755E-004, 6.5707755E-004
 3.9623459E+001, 1.2500448E+001,-3.5889008E+000,-1.9389865E+000,-1.5627573E+000, 2.5670194E-003, 0.0000000E+000, 0.0000000E+000, 5.3043284E+000, 5.4123705E+000, 6.5707755E-004, 6.5707755E-004
 3.9766922E+001, 1.2500380E+001,-3.5567329E+000,-1.9681116E+000,-1.5699707E+000, 2.5675859E-003, 0.0000000E+000, 0.0000000E+000, 5.3094251E+000, 5.4081322E+000, 6.5707755E-004, 6.5707755E-004
 3.9910385E+001, 1.2500272E+001,-3.5413752E+000,-1.9983231E+000,-1.5762934E+000, 2.5679539E-003, 0.0000000E+000, 0.0000000E+000, 5.3049229E+000, 5.3868481E+000, 6.5707755E-004, 6.5707755E-004
 4.0053852E+001, 1.2500148E+001,-3.5246090E+000,-2.0303677E+000,-1.5826692E+000, 2.5680979E-003, 0.0000000E+000, 0.0000000E+000, 5.2872672E+000, 5.3650702E+000, 6.5707755E-004, 6.5707755E-004
 4.0197315E+001, 1.2500009E+001,-3.5198637E+000,-2.0732975E+000,-1.5888246E+000, 2.5679887E-003, 0.0000000E+000, 0.0000000E+000, 5.2670058E+000, 5.3205907E+000, 6.5707755E-004, 6.5707755E-004
 4.0340778E+001, 1.2499881E+001,-3.5185496E+000,-2.1244755E+000,-1.5944062E+000, 2.5676537E-003, 0.0000000E+000, 0.0000000E+000, 5.2203416E+000, 5.2650171E+000, 6.5707755E-004, 6.5707755E-004
 4.0484241E+001, 1.2499779E+001,-3.5344468E+000,-2.1865806E+000,-1.5977054E+000, 2.5671252E-003, 0.0000000E+000, 0.0000000E+000, 5.1661327E+000, 5.1836128E+000, 6.5707755E-004, 6.5707755E-004
 4.0627705E+001, 1.2499719E+001,-3.5639398E+000,-2.2757590E+000,-1.6008752E+000, 2.5664681E-003, 0.0000000E+000, 0.0000000E+000, 5.0807196E+000, 5.0617110E+000, 6.5707755E-004, 6.5707755E-004
 4.0771168E+001, 1.2499690E+001,-3.5893273E+000,-2.3880321E+000,-1.6056918E+000, 2.5657689E-003, 0.0000000E+000, 0.0000000E+000, 4.9529521E+000, 4.9192046E+000, 6.5707755E-004, 6.5707755E-004
 4.0914635E+001, 1.2499687E+001,-3.6163503E+000,-2.5151733E+000,-1.6121634E+000, 2.5650700E-003, 0.0000000E+000, 0.0000000E+000, 4.8166264E+000, 4.7585652E+000, 6.5707755E-004, 6.5707755E-004
 4.1072445E+001, 1.2151386E+001,-3.6471711E+000,-2.6787272E+000,-1.6122956E+000, 2.5643202E-003, 0.0000000E+000, 0.0000000E+000, 4.6528062E+000, 4.2157566E+000, 6.5707755E-004, 6.5707755E-004
 4.1230255E+001, 1.2326621E+001,-3.5843394E+000,-2.8393522E+000,-1.6105101E+000, 2.5635401E-003, 0.0000000E+000, 0.0000000E+000, 4.1166279E+000, 4.2949828E+000, 6.5707755E-004, 6.5707755E-004
 4.1388062E+001, 1.2413684E+001,-3.6257330E+000,-2.9892356E+000,-1.6265948E+000, 2.5628664E-003, 0.0000000E+000, 0.0000000E+000, 4.2081227E+000, 4.1746832E+000, 6.5707755E-004, 6.5707755E-004
 4.1545872E+001, 1.2457074E+001,-3.6610817E+000,-3.1174170E+000,-1.6277681E+000, 2.5624328E-003, 0.0000000E+000, 0.0000000E+000, 4.1181999E+000, 4.0533699E+000, 6.5707755E-004, 6.5707755E-004
 4.1703682E+001, 1.2478711E+001,-3.6577190E+000,-3.2113732E+000,-1.6294468E+000, 2.5622317E-003, 0.0000000E+000, 0.0000000E+000, 4.0241982E+000, 3.9827346E+000, 6.5707755E-004, 6.5707755E-004
 4.1861492E+001, 1.2489500E+001,-3.6306955E+000,-3.2753835E+000,-1.6323210E+000, 2.5621890E-003, 0.0000000E+000, 0.0000000E+000, 3.9815963E+000, 3.9536620E+000, 6.5707755E-004, 6.5707755E-004
 4.2019302E+001, 1.2494876E+001,-3.5948445E+000,-3.3111095E+000,-1.6357580E+000, 2.5621002E-003, 0.0000000E+000, 0.0000000E+000, 3.9836954E+000, 3.9557265E+000, 6.5707755E-004, 6.5707755E-004
 4.2177113E+001, 1.2497561E+001,-3.5602375E+000,-3.3204622E+000,-1.6399293E+000, 2.5618228E-003, 0.0000000E+000, 0.0000000E+000, 4.0153892E+000, 3.9794934E+000, 6.5707755E-004, 6.5707755E-004
 4.2334923E+001, 1.2498897E+001,-3.5409363E+000,-3.3191844E+000,-1.6441889E+000, 2.5612792E-003, 0.0000000E+000, 0.0000000E+000, 4.0604034E+000, 3.9971485E+000, 6.5707755E-004, 6.5707755E-004
 4.2492733E+001, 1.2499560E+001,-3.5308206E+000,-3.3051981E+000,-1.6479193E+000, 2.5603772E-003, 0.0000000E+000, 0.0000000E+000, 4.0935581E+000, 4.0181823E+000, 6.5707755E-004, 6.5707755E-004
 4.2650543E+001, 1.2499878E+001,-3.5236370E+000,-3.3076370E+000,-1.6554247E+000, 2.5589426E-003, 0.0000000E+000, 0.0000000E+000, 4.1226413E+000, 4.0157380E+000, 6.5707755E-004, 6.5707755E-004
 4.2808353E+001, 1.2500036E+001,-3.5288082E+000,-3.3078713E+000,-1.6580879E+000, 2.5564760E-003, 0.0000000E+000, 0.0000000E+000, 4.1359741E+000, 4.0078255E+000, 6.5707755E-004, 6.5707755E-004
 4.2966164E+001, 1.2500109E+001,-3.5446705E+000,-3.3087076E+000,-1.6420849E+000, 2.5514008E-003, 0.0000000E+000, 0.0000000E+000, 4.1358879E+000, 4.0071971E+000, 6.5707755E-004, 6.5707755E-004
 4.3123974E+001, 1.2500142E+001,-3.5723026E+000,-3.3052504E+000,-1.6433661E+000, 2.5361694E-003, 0.0000000E+000, 0.0000000E+000, 4.1290754E+000, 3.9817596E+000, 6.5707755E-004, 6.5707755E-004
 4.3281784E+001, 1.2500147E+001,-3.6058726E+000,-3.2881344E+000,-1.6358934E+000, 2.5261025E-003, 0.0000000E+000, 0.0000000E+000, 4.1244460E+000, 3.9727732E+000, 6.5707755E-004, 6.5707755E-004
 4.3439594E+001, 1.2500131E+001,-3.6129805E+000,-3.2621870E+000,-1.6319648E+000, 2.5463294E-003, 0.0000000E+000, 0.0000000E+000, 4.1190011E+000, 3.9955451E+000, 6.5707755E-004, 6.5707755E-004
 4.3597404E+001, 1.2500103E+001,-3.6171263E+000,-3.2270001E+000,-1.6277072E+000, 2.5510138E-003, 0.0000000E+000, 0.0000000E+000, 4.1562736E+000, 4.0308204E+000, 6.5707755E-004, 6.5707755E-004
 4.3736000E+001, 1.2983294E+001,-4.7493032E+000,-3.1975875E+000,-1.6243073E+000, 2.5521423E-003, 0.0000000E+000, 0.0000000E+000, 4.1946004E+000, 3.4146478E+000, 6.5707755E-004, 6.5707755E-004
 4.3874596E+001, 1.2761640E+001,-4.2227834E+000,-3.1428994E+000,-1.6198749E+000, 2.5523655E-003, 0.0000000E+000, 0.0000000E+000, 3.5832540E+000, 3.7786350E+000, 6.5707755E-004, 6.5707755E-004
 4.4013187E+001, 1.2641593E+001,-3.9902086E+000,-3.0861053E+000,-1.6196926E+000, 2.5515752E-003, 0.0000000E+000, 0.0000000E+000, 3.9508132E+000, 3.9481383E+000, 6.5707755E-004, 6.5707755E-004
 4.4151783E+001, 1.2576640E+001,-3.8928518E+000,-3.0250949E+000,-1.6200841E+000, 2.5509208E-003, 0.0000000E+000, 0.0000000E+000, 4.1164529E+000, 4.0411602E+000, 6.5707755E-004, 6.5707755E-004
 4.4290379E+001, 1.2541510E+001,-3.8453032E+000,-2.9636373E+000,-1.6196940E+000, 2.5506366E-003, 0.0000000E+000, 0.0000000E+000, 4.2033381E+000, 4.1154257E+000, 6.5707755E-004, 6.5707755E-004
 4.4428974E+001, 1.2522532E+001,-3.8001338E+000,-2.9033264E+000,-1.6227339E+000, 2.5507397E-003, 0.0000000E+000, 0.0000000E+000, 4.2664230E+000, 4.1988889E+000, 6.5707755E-004, 6.5707755E-004
 4.4567566E+001, 1.2512282E+001,-3.7846086E+000,-2.8477706E+000,-1.6266945E+000, 2.5511424E-003, 0.0000000E+000, 0.0000000E+000, 4.3394434E+000, 4.2557591E+000, 6.5707755E-004, 6.5707755E-004
 4.4706161E+001, 1.2506758E+001,-3.7529023E+000,-2.7983406E+000,-1.6317442E+000, 2.5517554E-003, 0.0000000E+000, 0.0000000E+000, 4.3840998E+000, 4.3263229E+000, 6.5707755E-004, 6.5707755E-004
 4.4844757E+001, 1.2503775E+001,-3.7392141E+000,-2.7597604E+000,-1.6374841E+000, 2.5524633E-003, 0.0000000E+000, 0.0000000E+000, 4.4392000E+000, 4.3698683E+000, 6.5707755E-004, 6.5707755E-004
 4.4983353E+001, 1.2502155E+001,-3.7316906E+000,-2.7283874E+000,-1.6425635E+000, 2.5531287E-003, 0.0000000E+000, 0.0000000E+000, 4.4683730E+000, 4.4020664E+000, 6.5707755E-004, 6.5707755E-004
 4.5121944E+001, 1.2501269E+001,-3.7204488E+000,-2.7008173E+000,-1.6466813E+000, 2.5537298E-003, 0.0000000E+000, 0.0000000E+000, 4.4831980E+000, 4.4358757E+000, 6.5707755E-004, 6.5707755E-004
 4.5274399E+001, 1.2162655E+001,-3.6921956E+000,-2.6751828E+000,-1.6516868E+000, 2.5542481E-003, 0.0000000E+000, 0.0000000E+000, 4.5025419E+000, 4.1461444E+000, 6.5707755E-004, 6.5707755E-004
 4.5426853E+001, 1.2328354E+001,-3.5868818E+000,-2.6391247E+000,-1.6696762E+000, 2.5544898E-003, 0.0000000E+000, 0.0000000E+000, 4.1978153E+000, 4.4352259E+000, 6.5707755E-004, 6.5707755E-004
 4.5579308E+001, 1.2412555E+001,-3.5874735E+000,-2.6001711E+000,-1.6736166E+000, 2.5545207E-003, 0.0000000E+000, 0.0000000E+000, 4.4887134E+000, 4.5538482E+000, 6.5707755E-004, 6.5707755E-004
 4.5731762E+001, 1.2455382E+001,-3.6230362E+000,-2.5582748E+000,-1.6779975E+000, 2.5544774E-003, 0.0000000E+000, 0.0000000E+000, 4.5963397E+000, 4.5986276E+000, 6.5707755E-004, 6.5707755E-004
 4.5884216E+001, 1.2477130E+001,-3.9884557E+000,-2.5272113E+000,-1.6800395E+000, 2.5543449E-003, 0.0000000E+000, 0.0000000E+000, 4.6272386E+000, 4.2839777E+000, 6.5707755E-004, 6.5707755E-004
 4.6036671E+001, 1.2488244E+001,-3.9338716E+000,-2.4930887E+000,-1.6811600E+000, 2.5540680E-003, 0.0000000E+000, 0.0000000E+000, 4.2998984E+000, 4.3826775E+000, 6.5707755E-004, 6.5707755E-004
 4.6189125E+001, 1.2493709E+001,-3.8744409E+000,-2.4731778E+000,-1.6912251E+000, 2.5536718E-003, 0.0000000E+000, 0.0000000E+000, 4.3843945E+000, 4.4574190E+000, 6.5707755E-004, 6.5707755E-004
 4.6341579E+001, 1.2496460E+001,-3.8618919E+000,-2.4602517E+000,-1.6918200E+000, 2.5531772E-003, 0.0000000E+000, 0.0000000E+000, 4.4607611E+000, 4.4850497E+000, 6.5707755E-004, 6.5707755E-004
 4.6494034E+001, 1.2497928E+001,-3.8685299E+000,-2.4522249E+000,-1.6920374E+000, 2.5526145E-003, 0.0000000E+000, 0.0000000E+000, 4.4827226E+000, 4.4876886E+000, 6.5707755E-004, 6.5707755E-004
 4.6646488E+001, 1.2498779E+001,-3.8792919E+000,-2.4504830E+000,-1.6970687E+000, 2.5520242E-003, 0.0000000E+000, 0.0000000E+000, 4.4790192E+000, 4.4744879E+000, 6.5707755E-004, 6.5707755E-004
 4.6798939E+001, 1.2499320E+001,-3.8929971E+000,-2.4471871E+000,-1.6985870E+000, 2.5514054E-003, 0.0000000E+000, 0.0000000E+000, 4.4704684E+000, 4.4631005E+000, 6.5707755E-004, 6.5707755E-004
 4.6951393E+001, 1.2499682E+001,-3.9054700E+000,-2.4418602E+000,-1.7003927E+000, 2.5507898E-003, 0.0000000E+000, 0.0000000E+000, 4.4576377E+000, 4.4545099E+000, 6.5707755E-004, 6.5707755E-004
 4.7103848E+001, 1.2499915E+001,-3.9112153E+000,-2.4315464E+000,-1.7042040E+000, 2.5501662E-003, 0.0000000E+000, 0.0000000E+000, 4.4521262E+000, 4.4554992E+000, 6.5707755E-004, 6.5707755E-004
 4.7256302E+001, 1.2500043E+001,-3.9172798E+000,-2.4165548E+000,-1.7130777E+000, 2.5495826E-003, 0.0000000E+000, 0.0000000E+000, 4.4546608E+000, 4.4556800E+000, 6.5707755E-004, 6.5707755E-004
 4.7408756E+001, 1.2500112E+001,-3.8981943E+000,-2.3971709E+000,-1.7164171E+000, 2.5490442E-003, 0.0000000E+000, 0.0000000E+000, 4.4608404E+000, 4.4908787E+000, 6.5707755E-004, 6.5707755E-004
 4.7561211E+001, 1.2509207E+001,-3.8966805E+000,-2.3767409E+000,-1.7204589E+000, 2.5485473E-003, 0.0000000E+000, 0.0000000E+000, 4.4967543E+000, 4.5178753E+000, 6.5707755E-004, 6.5707755E-004
 4.7713665E+001, 1.2533962E+001,-3.8953882E+000,-2.3551891E+000,-1.7300342E+000, 2.5480556E-003, 0.0000000E+000, 0.0000000E+000, 4.5247623E+000, 4.5558988E+000, 6.5707755E-004, 6.5707755E-004
 4.7881363E+001, 1.2162538E+001,-3.8962383E+000,-2.3421724E+000,-1.7340560E+000, 2.5475463E-003, 0.0000000E+000, 0.0000000E+000, 4.5674279E+000, 4.1926186E+000, 6.5707755E-004, 6.5707755E-004
 4.8049065E+001, 1.2337573E+001,-3.8004862E+000,-2.3199787E+000,-1.7374747E+000, 2.5470226E-003, 0.0000000E+000, 0.0000000E+000, 4.2045641E+000, 4.4821806E+000, 6.5707755E-004, 6.5707755E-004
 4.8216763E+001, 1.2394982E+001,-3.7944791E+000,-2.2987964E+000,-1.7424005E+000, 2.5464682E-003, 0.0000000E+000, 0.0000000E+000, 4.4929467E+000, 4.5618522E+000, 6.5707755E-004, 6.5707755E-004
 4.8384464E+001, 1.2428418E+001,-3.7977067E+000,-2.2784070E+000,-1.7476570E+000, 2.5461975E-003, 0.0000000E+000, 0.0000000E+000, 4.5711068E+000, 4.6071936E+000, 6.5707755E-004, 6.5707755E-004
 4.8552162E+001, 1.2466029E+001,-3.7785992E+000,-2.2538681E+000,-1.7529576E+000, 2.5462340E-003, 0.0000000E+000, 0.0000000E+000, 4.6170127E+000, 4.6831505E+000, 6.5707755E-004, 6.5707755E-004
 4.8719860E+001, 1.2483875E+001,-3.4342670E+000,-2.2200292E+000,-1.7564931E+000, 2.5466902E-003, 0.0000000E+000, 0.0000000E+000, 4.6906510E+000, 5.0756325E+000, 6.5707755E-004, 6.5707755E-004
 4.8862698E+001, 1.3115642E+001,-3.5612020E+000,-2.1862905E+000,-1.7637665E+000, 2.5474300E-003, 0.0000000E+000, 0.0000000E+000, 5.0769563E+000, 5.6069307E+000, 6.5707755E-004, 6.5707755E-004
 4.9005535E+001, 1.2826996E+001,-3.7745698E+000,-2.1654565E+000,-1.7674979E+000, 2.5485145E-003, 0.0000000E+000, 0.0000000E+000, 5.6064580E+000, 5.1220202E+000, 6.5707755E-004, 6.5707755E-004
 4.9148373E+001, 1.2673815E+001,-3.7755016E+000,-2.1345885E+000,-1.7728630E+000, 2.5498233E-003, 0.0000000E+000, 0.0000000E+000, 5.1153911E+000, 4.9934114E+000, 6.5707755E-004, 6.5707755E-004
 4.9291210E+001, 1.2592356E+001,-3.7443460E+000,-2.1008269E+000,-1.7763990E+000, 2.5510655E-003, 0.0000000E+000, 0.0000000E+000, 4.9774687E+000, 4.9733354E+000, 6.5707755E-004, 6.5707755E-004
 4.9434048E+001, 1.2549043E+001,-3.7218853E+000,-2.0667402E+000,-1.7845915E+000, 2.5522017E-003, 0.0000000E+000, 0.0000000E+000, 4.9459617E+000, 4.9783786E+000, 6.5707755E-004, 6.5707755E-004
 4.9576885E+001, 1.2526006E+001,-3.7253818E+000,-2.0314610E+000,-1.7921520E+000, 2.5532884E-003, 0.0000000E+000, 0.0000000E+000, 4.9394963E+000, 4.9795646E+000, 6.5707755E-004, 6.5707755E-004
 4.9734009E+001, 1.2165172E+001,-3.6994115E+000,-1.9987727E+000,-1.8005425E+000, 2.5542430E-003, 0.0000000E+000, 0.0000000E+000, 4.9260515E+000, 4.6689996E+000, 6.5707755E-004, 6.5707755E-004
 4.9891129E+001, 1.2332986E+001,-3.6116303E+000,-1.9575143E+000,-1.8054484E+000, 2.5548942E-003, 0.0000000E+000, 0.0000000E+000, 4.5995623E+000, 4.9609474E+000, 6.5707755E-004, 6.5707755E-004
 5.0048248E+001, 1.2416559E+001,-3.6269765E+000,-1.9220383E+000,-1.8143225E+000, 2.5552772E-003, 0.0000000E+000, 0.0000000E+000, 4.8691888E+000, 5.0557768E+000, 6.5707755E-004, 6.5707755E-004
 5.0205372E+001, 1.2458249E+001,-3.6530498E+000,-1.8906277E+000,-1.8272347E+000, 2.5554922E-003, 0.0000000E+000, 0.0000000E+000, 4.9455333E+000, 5.0898921E+000, 6.5707755E-004, 6.5707755E-004
 5.0362492E+001, 1.2478964E+001,-3.6791704E+000,-1.8646147E+000,-1.8382168E+000, 2.5555543E-003, 0.0000000E+000, 0.0000000E+000, 4.9641726E+000, 5.0995182E+000, 6.5707755E-004, 6.5707755E-004
 5.0519611E+001, 1.2489240E+001,-4.0723952E+000,-1.8523854E+000,-1.8467664E+000, 2.5555169E-003, 0.0000000E+000, 0.0000000E+000, 4.9563381E+000, 4.7202481E+000, 6.5707755E-004, 6.5707755E-004
 5.0676735E+001, 1.2494373E+001,-3.9811598E+000,-1.8393617E+000,-1.8590050E+000, 2.5553544E-003, 0.0000000E+000, 0.0000000E+000, 4.5596383E+000, 4.8174022E+000, 6.5707755E-004, 6.5707755E-004
 5.0833855E+001, 1.2496864E+001,-3.9215437E+000,-1.8356032E+000,-1.8677696E+000, 2.5551495E-003, 0.0000000E+000, 0.0000000E+000, 4.6426943E+000, 4.8745030E+000, 6.5707755E-004, 6.5707755E-004
 5.0990978E+001, 1.2498116E+001,-3.9199214E+000,-1.8404732E+000,-1.8771554E+000, 2.5549394E-003, 0.0000000E+000, 0.0000000E+000, 4.6853646E+000, 4.8631207E+000, 6.5707755E-004, 6.5707755E-004
 5.1148098E+001, 1.2498755E+001,-3.9157743E+000,-1.8528342E+000,-1.8878636E+000, 2.5547049E-003, 0.0000000E+000, 0.0000000E+000, 4.6617082E+000, 4.8448372E+000, 6.5707755E-004, 6.5707755E-004
 5.1305218E+001, 1.2499105E+001,-3.9000873E+000,-1.8707598E+000,-1.8970191E+000, 2.5544530E-003, 0.0000000E+000, 0.0000000E+000, 4.6355448E+000, 4.8337934E+000, 6.5707755E-004, 6.5707755E-004
 5.1462341E+001, 1.2499347E+001,-3.8792036E+000,-1.8925893E+000,-1.9060073E+000, 2.5541272E-003, 0.0000000E+000, 0.0000000E+000, 4.6182291E+000, 4.8241013E+000, 6.5707755E-004, 6.5707755E-004
 5.1619461E+001, 1.2499534E+001,-3.8518245E+000,-1.9198820E+000,-1.9123836E+000, 2.5537282E-003, 0.0000000E+000, 0.0000000E+000, 4.6040455E+000, 4.8179972E+000, 6.5707755E-004, 6.5707755E-004
 5.1776581E+001, 1.2499683E+001,-3.8203941E+000,-1.9507067E+000,-1.9142978E+000, 2.5533444E-003, 0.0000000E+000, 0.0000000E+000, 4.5939603E+000, 4.8168378E+000, 6.5707755E-004, 6.5707755E-004
 5.1933704E+001, 1.2499809E+001,-3.7925861E+000,-1.9898157E+000,-1.9208854E+000, 2.5532309E-003, 0.0000000E+000, 0.0000000E+000, 4.5874647E+000, 4.7990754E+000, 6.5707755E-004, 6.5707755E-004
 5.2090824E+001, 1.2499924E+001,-3.7642057E+000,-2.0320453E+000,-1.9253531E+000, 2.5537229E-003, 0.0000000E+000, 0.0000000E+000, 4.5734741E+000, 4.7808739E+000, 6.5707755E-004, 6.5707755E-004
 5.2247948E+001, 1.2500049E+001,-4.0953951E+000,-2.0824771E+000,-1.9278708E+000, 2.5549702E-003, 0.0000000E+000, 0.0000000E+000, 4.5614675E+000, 4.3968612E+000, 6.5707755E-004, 6.5707755E-004
 5.2405067E+001, 1.2500359E+001,-3.3125091E+000,-2.1171411E+000,-1.9260661E+000, 2.5568483E-003, 0.0000000E+000, 0.0000000E+000, 4.1842791E+000, 5.1471991E+000, 6.5707755E-004, 6.5707755E-004
 5.2562187E+001, 1.2500252E+001,-3.5055180E+000,-2.1651383E+000,-1.9290765E+000, 2.5587780E-003, 0.0000000E+000, 0.0000000E+000, 4.9473343E+000, 4.9030782E+000, 6.5707755E-004, 6.5707755E-004
 5.2719311E+001, 1.2500470E+001,-3.6063890E+000,-2.2074821E+000,-1.9294757E+000, 2.5607304E-003, 0.0000000E+000, 0.0000000E+000, 4.7171836E+000, 4.7596841E+000, 6.5707755E-004, 6.5707755E-004
 5.2876431E+001, 1.2500652E+001,-3.6296434E+000,-2.2442610E+000,-1.9261211E+000, 2.5622853E-003, 0.0000000E+000, 0.0000000E+000, 4.5858131E+000, 4.7031892E+000, 6.5707755E-004, 6.5707755E-004
 5.3033550E+001, 1.2500751E+001,-3.2525020E+000,-2.2676816E+000,-1.9315959E+000, 2.5634139E-003, 0.0000000E+000, 0.0000000E+000, 4.5460179E+000, 5.0515346E+000, 6.5707755E-004, 6.5707755E-004
 5.3190674E+001, 1.2500746E+001,-3.4111020E+000,-2.2932110E+000,-1.9348087E+000, 2.5641581E-003, 0.0000000E+000, 0.0000000E+000, 4.9145163E+000, 4.8641884E+000, 6.5707755E-004, 6.5707755E-004
 5.3347794E+001, 1.2500819E+001,-3.4904112E+000,-2.3150116E+000,-1.9354586E+000, 2.5645355E-003, 0.0000000E+000, 0.0000000E+000, 4.7444018E+000, 4.7625020E+000, 6.5707755E-004, 6.5707755E-004
 5.3504917E+001, 1.2500848E+001,-3.5506254E+000,-2.3268766E+000,-1.9425925E+000, 2.5645891E-003, 0.0000000E+000, 0.0000000E+000, 4.6541723E+000, 4.6833182E+000, 6.5707755E-004, 6.5707755E-004
 5.3662037E+001, 1.2500845E+001,-3.6131026E+000,-2.3325688E+000,-1.9460659E+000, 2.5643803E-003, 0.0000000E+000, 0.0000000E+000, 4.5956258E+000, 4.6116723E+000, 6.5707755E-004, 6.5707755E-004
 5.3819157E+001, 1.2500805E+001,-3.6580103E+000,-2.3316915E+000,-1.9500620E+000, 2.5639717E-003, 0.0000000E+000, 0.0000000E+000, 4.5390629E+000, 4.5636056E+000, 6.5707755E-004, 6.5707755E-004
 5.3976280E+001, 1.2500742E+001,-3.6958953E+000,-2.3361001E+000,-1.9542725E+000, 2.5634561E-003, 0.0000000E+000, 0.0000000E+000, 4.5022364E+000, 4.5170375E+000, 6.5707755E-004, 6.5707755E-004
 5.4149113E+001, 1.2124045E+001,-3.7275032E+000,-2.3560950E+000,-1.9606795E+000, 2.5628870E-003, 0.0000000E+000, 0.0000000E+000, 4.4573447E+000, 4.0823306E+000, 6.5707755E-004, 6.5707755E-004
 5.4321945E+001, 1.2325527E+001,-3.6434771E+000,-2.3796371E+000,-1.9653157E+000, 2.5622962E-003, 0.0000000E+000, 0.0000000E+000, 4.0304285E+000, 4.3396597E+000, 6.5707755E-004, 6.5707755E-004
 5.4494778E+001, 1.2419005E+001,-3.6765794E+000,-2.4328807E+000,-1.9734290E+000, 2.5618151E-003, 0.0000000E+000, 0.0000000E+000, 4.2837811E+000, 4.3386774E+000, 6.5707755E-004, 6.5707755E-004
 5.4667614E+001, 1.2462499E+001,-3.7135348E+000,-2.5110874E+000,-1.9774709E+000, 2.5615971E-003, 0.0000000E+000, 0.0000000E+000, 4.2800115E+000, 4.2629675E+000, 6.5707755E-004, 6.5707755E-004
 5.4840446E+001, 1.2482722E+001,-3.7308402E+000,-2.6028264E+000,-1.9819292E+000, 2.5615793E-003, 0.0000000E+000, 0.0000000E+000, 4.2017799E+000, 4.1696877E+000, 6.5707755E-004, 6.5707755E-004
 5.5013279E+001, 1.2492077E+001,-3.6389078E+000,-2.6994149E+000,-1.9847291E+000, 2.5616240E-003, 0.0000000E+000, 0.0000000E+000, 4.1139112E+000, 4.1715868E+000, 6.5707755E-004, 6.5707755E-004
 5.5186111E+001, 1.2496229E+001,-3.6419250E+000,-2.7802424E+000,-1.9880109E+000, 2.5616064E-003, 0.0000000E+000, 0.0000000E+000, 4.1299901E+000, 4.0886126E+000, 6.5707755E-004, 6.5707755E-004
 5.5358944E+001, 1.2498366E+001,-3.5959538E+000,-2.8419785E+000,-1.9887515E+000, 2.5615017E-003, 0.0000000E+000, 0.0000000E+000, 4.0629502E+000, 4.0742441E+000, 6.5707755E-004, 6.5707755E-004
