s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,MLR_FUEL,MLR_TOTAL
 6.5968948E+001, 1.2463339E+001,-3.5927563E+000,-2.8961970E+000,-2.2674267E+000, 2.5361938E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6882420E+000, 3.7094953E+000, 6.5707755E-004, 6.5707755E-004
 6.6152885E+001, 1.2484032E+001,-3.2935937E+000,-2.8861293E+000,-2.2734893E+000, 2.5380139E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7300957E+000, 4.0333575E+000, 6.5707755E-004, 6.5707755E-004
 6.6336823E+001, 1.2492792E+001,-3.3950678E+000,-2.8920281E+000,-2.2871664E+000, 2.5392982E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.0477832E+000, 3.9210686E+000, 6.5707755E-004, 6.5707755E-004
 6.6539154E+001, 1.2066794E+001,-3.4533470E+000,-2.9206879E+000,-2.2962167E+000, 2.5396802E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9315961E+000, 3.3990824E+000, 6.5707755E-004, 6.5707755E-004
 6.6741478E+001, 1.2321656E+001,-4.0532304E+000,-2.9593652E+000,-2.3043867E+000, 2.5391767E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4012486E+000, 3.0072125E+000, 6.5707755E-004, 6.5707755E-004
 6.6943810E+001, 1.2424053E+001,-3.8176973E+000,-2.9822176E+000,-2.3119682E+000, 2.5385787E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.0089947E+000, 3.3147085E+000, 6.5707755E-004, 6.5707755E-004
 6.7146141E+001, 1.2464436E+001,-3.7524706E+000,-2.9958551E+000,-2.3310258E+000, 2.5381625E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3157087E+000, 3.3876232E+000, 6.5707755E-004, 6.5707755E-004
 6.7348473E+001, 1.2481005E+001,-3.4863939E+000,-2.9835022E+000,-2.3387373E+000, 2.5377494E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4054658E+000, 3.6749095E+000, 6.5707755E-004, 6.5707755E-004
 6.7529182E+001, 1.3014159E+001,-3.5382690E+000,-2.9577674E+000,-2.3427124E+000, 2.5372222E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6819750E+000, 4.1779473E+000, 6.5707755E-004, 6.5707755E-004
 6.7709885E+001, 1.2730296E+001,-3.6963490E+000,-2.9617914E+000,-2.3606190E+000, 2.5368138E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1791676E+000, 3.7140737E+000, 6.5707755E-004, 6.5707755E-004
 6.7890594E+001, 1.2603743E+001,-3.7100389E+000,-2.9461542E+000,-2.3572295E+000, 2.5367688E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7299877E+000, 3.5928576E+000, 6.5707755E-004, 6.5707755E-004
 6.8050819E+001, 1.3061723E+001,-3.6902706E+000,-2.9174474E+000,-2.3475300E+000, 2.5371453E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6012023E+000, 4.1090125E+000, 6.5707755E-004, 6.5707755E-004
 6.8211052E+001, 1.2775870E+001,-3.7769825E+000,-2.8939884E+000,-2.3484747E+000, 2.5380006E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1160498E+000, 3.7589626E+000, 6.5707755E-004, 6.5707755E-004
 6.8371277E+001, 1.2635643E+001,-3.7364373E+000,-2.8637620E+000,-2.3439820E+000, 2.5394121E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7767697E+000, 3.6940013E+000, 6.5707755E-004, 6.5707755E-004
 6.8547531E+001, 1.2174822E+001,-3.6823848E+000,-2.8385145E+000,-2.3338529E+000, 2.5413000E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7151706E+000, 3.3226112E+000, 6.5707755E-004, 6.5707755E-004
 6.8723785E+001, 1.2351001E+001,-3.5470117E+000,-2.8022226E+000,-2.3195373E+000, 2.5433997E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3400682E+000, 3.6847724E+000, 6.5707755E-004, 6.5707755E-004
 6.8900032E+001, 1.2431476E+001,-3.5377286E+000,-2.7792539E+000,-2.3056862E+000, 2.5453815E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6971986E+000, 3.8113530E+000, 6.5707755E-004, 6.5707755E-004
 6.9076286E+001, 1.2468735E+001,-3.5507849E+000,-2.7633133E+000,-2.2998519E+000, 2.5471615E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8206493E+000, 3.8573322E+000, 6.5707755E-004, 6.5707755E-004
 6.9233757E+001, 1.2948327E+001,-3.5620792E+000,-2.7520156E+000,-2.2959784E+000, 2.5483823E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8446867E+000, 4.3408022E+000, 6.5707755E-004, 6.5707755E-004
 6.9391228E+001, 1.2723162E+001,-3.6781462E+000,-2.7974611E+000,-2.3064682E+000, 2.5493045E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.3309861E+000, 3.9436355E+000, 6.5707755E-004, 6.5707755E-004
 6.9548706E+001, 1.2611334E+001,-3.6728076E+000,-2.8073501E+000,-2.3040484E+000, 2.5499475E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9435767E+000, 3.8296779E+000, 6.5707755E-004, 6.5707755E-004
 6.9706177E+001, 1.2555195E+001,-3.6521007E+000,-2.8346719E+000,-2.3024461E+000, 2.5502001E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8320207E+000, 3.7685267E+000, 6.5707755E-004, 6.5707755E-004
 6.9863647E+001, 1.2526920E+001,-3.6402004E+000,-2.8396173E+000,-2.3023789E+000, 2.5501758E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7763873E+000, 3.7472734E+000, 6.5707755E-004, 6.5707755E-004
 7.0021118E+001, 1.2512675E+001,-3.6372818E+000,-2.8460850E+000,-2.3034250E+000, 2.5499531E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7503332E+000, 3.7284329E+000, 6.5707755E-004, 6.5707755E-004
 7.0178596E+001, 1.2505575E+001,-3.6423525E+000,-2.8628903E+000,-2.3051364E+000, 2.5496005E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7341829E+000, 3.6977454E+000, 6.5707755E-004, 6.5707755E-004
 7.0336067E+001, 1.2502191E+001,-3.6497128E+000,-2.8623283E+000,-2.3083350E+000, 2.5491791E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.7063306E+000, 3.6843638E+000, 6.5707755E-004, 6.5707755E-004
 7.0493538E+001, 1.2500774E+001,-3.6590440E+000,-2.8779256E+000,-2.3089170E+000, 2.5487529E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6912322E+000, 3.6574358E+000, 6.5707755E-004, 6.5707755E-004
 7.0651009E+001, 1.2500266E+001,-3.6711443E+000,-2.8795716E+000,-2.3153094E+000, 2.5483800E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6648539E+000, 3.6367886E+000, 6.5707755E-004, 6.5707755E-004
 7.0808487E+001, 1.2500123E+001,-3.6812280E+000,-2.8780301E+000,-2.3213868E+000, 2.5481020E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6456095E+000, 3.6220258E+000, 6.5707755E-004, 6.5707755E-004
 7.0965958E+001, 1.2500035E+001,-3.6904629E+000,-2.8750621E+000,-2.3371597E+000, 2.5479404E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6150248E+000, 3.5998984E+000, 6.5707755E-004, 6.5707755E-004
